altitude,mass,vnir_snr,spatial_res
400.0,11.631041384997564,4166.611368573546,400.0
400.0,11.603081384997564,5893.326052747348,800.0
400.0,11.582111384997564,9318.971180727734,2000.0
400.0,11.603081384997564,11787.924205098674,800.0
400.0,11.603081384997564,11787.924205098674,800.0
400.0,11.603081384997564,11787.924205098674,800.0
400.0,11.582111384997564,18638.747038141515,2000.0
400.0,11.699798514257205,730.0777551359072,200.0
400.0,11.636888514257205,1037.1868456065079,400.0
400.0,11.608928514257205,1470.1620357902298,800.0
400.0,11.587958514257206,2327.733835248313,2000.0
400.0,11.699798514257205,1470.1620357902298,200.0
400.0,11.636888514257205,2081.510055284611,400.0
400.0,11.608928514257205,2945.3919555869297,800.0
400.0,11.587958514257206,4658.681174146893,2000.0
400.0,11.699798514257205,3682.502330305114,200.0
400.0,11.636888514257205,5208.8036804788,400.0
400.0,11.608928514257205,7367.039163690416,800.0
400.0,11.587958514257206,11648.955370786227,2000.0
400.0,11.636888514257205,10419.046468655753,400.0
400.0,11.636888514257205,10419.046468655753,400.0
400.0,11.608928514257205,14735.096105914039,800.0
400.0,11.587958514257206,23298.554507934787,2000.0
400.0,11.608928514257205,29470.701167008636,800.0
400.0,11.608928514257205,29470.701167008636,800.0
400.0,11.608928514257205,29470.701167008636,800.0
400.0,11.587958514257206,46597.43091572781,2000.0
400.0,11.710362022900911,1470.1620357902298,200.0
400.0,11.64745202290091,2081.510055284611,400.0
400.0,11.61949202290091,2945.3919555869297,800.0
400.0,11.59852202290091,4658.681174146893,2000.0
400.0,11.710362022900911,2945.3919555869297,200.0
400.0,11.64745202290091,4166.611368573546,400.0
400.0,11.61949202290091,5893.326052747348,800.0
400.0,11.59852202290091,9318.971180727734,2000.0
400.0,11.710362022900911,7367.039163690416,200.0
400.0,11.64745202290091,10419.046468655753,400.0
400.0,11.61949202290091,14735.096105914039,800.0
400.0,11.59852202290091,23298.554507934787,2000.0
400.0,11.64745202290091,20838.812677555852,400.0
400.0,11.64745202290091,20838.812677555852,400.0
400.0,11.61949202290091,29470.701167008636,800.0
400.0,11.59852202290091,46597.43091572781,2000.0
400.0,11.61949202290091,58941.65681984804,800.0
400.0,11.61949202290091,58941.65681984804,800.0
400.0,11.61949202290091,58941.65681984804,800.0
400.0,11.59852202290091,93195.0227834695,2000.0
400.0,11.72963395567791,2650.495280930781,200.0
400.0,11.66672395567791,3749.697212062931,400.0
400.0,11.638763955677911,5303.814449273789,800.0
400.0,11.61779395567791,8386.960821489434,2000.0
400.0,11.72963395567791,5303.814449273789,200.0
400.0,11.66672395567791,7501.39254381836,400.0
400.0,11.638763955677911,10609.042253109214,800.0
400.0,11.61779395567791,16774.815705550507,2000.0
400.0,11.72963395567791,13261.514867029406,200.0
400.0,11.66672395567791,18754.880758993793,400.0
400.0,11.638763955677911,26523.59523408794,800.0
400.0,11.61779395567791,41937.6651717264,2000.0
400.0,11.66672395567791,37510.16139755004,400.0
400.0,11.66672395567791,37510.16139755004,400.0
400.0,11.638763955677911,53047.47322949415,800.0
400.0,11.61779395567791,83875.50917884267,2000.0
400.0,11.638763955677911,106095.08784106045,800.0
400.0,11.638763955677911,106095.08784106045,800.0
400.0,11.638763955677911,106095.08784106045,800.0
400.0,11.61779395567791,167751.10777573774,2000.0
400.0,11.810909353888936,121.92848836078211,200.0
400.0,11.692079353888936,187.87851867048354,400.0
400.0,11.629169353888937,279.0801191091944,800.0
400.0,11.594219353888937,455.60215907996906,2000.0
400.0,11.810909353888936,279.0801191091944,200.0
400.0,11.692079353888936,405.27865987056265,400.0
400.0,11.629169353888937,581.1133102222896,800.0
400.0,11.594219353888937,926.6315629078624,2000.0
400.0,11.810909353888936,730.0777551359072,200.0
400.0,11.692079353888936,1037.1868456065079,400.0
400.0,11.629169353888937,1470.1620357902298,800.0
400.0,11.594219353888937,2327.733835248313,2000.0
400.0,11.692079353888936,2081.510055284611,400.0
400.0,11.692079353888936,2081.510055284611,400.0
400.0,11.629169353888937,2945.3919555869297,800.0
400.0,11.594219353888937,4658.681174146893,2000.0
400.0,11.629169353888937,5893.326052747348,800.0
400.0,11.629169353888937,5893.326052747348,800.0
400.0,11.629169353888937,5893.326052747348,800.0
400.0,11.594219353888937,9318.971180727734,2000.0
400.0,11.812781384997564,279.0801191091944,200.0
400.0,11.693951384997565,405.27865987056265,400.0
400.0,11.631041384997564,581.1133102222896,800.0
400.0,11.596091384997564,926.6315629078624,2000.0
400.0,11.812781384997564,581.1133102222896,200.0
400.0,11.693951384997565,827.6277307826876,400.0
400.0,11.631041384997564,1174.616111676155,800.0
400.0,11.596091384997564,1861.2247608009714,2000.0
400.0,11.812781384997564,1470.1620357902298,200.0
400.0,11.693951384997565,2081.510055284611,400.0
400.0,11.631041384997564,2945.3919555869297,800.0
400.0,11.596091384997564,4658.681174146893,2000.0
400.0,11.693951384997565,4166.611368573546,400.0
400.0,11.693951384997565,4166.611368573546,400.0
400.0,11.631041384997564,5893.326052747348,800.0
400.0,11.596091384997564,9318.971180727734,2000.0
400.0,11.631041384997564,11787.924205098674,800.0
400.0,11.631041384997564,11787.924205098674,800.0
400.0,11.631041384997564,11787.924205098674,800.0
400.0,11.596091384997564,18638.747038141515,2000.0
400.0,11.818628514257206,730.0777551359072,200.0
400.0,11.699798514257205,1037.1868456065079,400.0
400.0,11.636888514257205,1470.1620357902298,800.0
400.0,11.601938514257206,2327.733835248313,2000.0
400.0,11.818628514257206,1470.1620357902298,200.0
400.0,11.699798514257205,2081.510055284611,400.0
400.0,11.636888514257205,2945.3919555869297,800.0
400.0,11.601938514257206,4658.681174146893,2000.0
400.0,11.818628514257206,3682.502330305114,200.0
400.0,11.699798514257205,5208.8036804788,400.0
400.0,11.636888514257205,7367.039163690416,800.0
400.0,11.601938514257206,11648.955370786227,2000.0
400.0,11.699798514257205,10419.046468655753,400.0
400.0,11.699798514257205,10419.046468655753,400.0
400.0,11.636888514257205,14735.096105914039,800.0
400.0,11.601938514257206,23298.554507934787,2000.0
400.0,11.636888514257205,29470.701167008636,800.0
400.0,11.636888514257205,29470.701167008636,800.0
400.0,11.636888514257205,29470.701167008636,800.0
400.0,11.601938514257206,46597.43091572781,2000.0
400.0,11.82919202290091,1470.1620357902298,200.0
400.0,11.710362022900911,2081.510055284611,400.0
400.0,11.64745202290091,2945.3919555869297,800.0
400.0,11.61250202290091,4658.681174146893,2000.0
400.0,11.82919202290091,2945.3919555869297,200.0
400.0,11.710362022900911,4166.611368573546,400.0
400.0,11.64745202290091,5893.326052747348,800.0
400.0,11.61250202290091,9318.971180727734,2000.0
400.0,11.82919202290091,7367.039163690416,200.0
400.0,11.710362022900911,10419.046468655753,400.0
400.0,11.64745202290091,14735.096105914039,800.0
400.0,11.61250202290091,23298.554507934787,2000.0
400.0,11.710362022900911,20838.812677555852,400.0
400.0,11.710362022900911,20838.812677555852,400.0
400.0,11.64745202290091,29470.701167008636,800.0
400.0,11.61250202290091,46597.43091572781,2000.0
400.0,11.64745202290091,58941.65681984804,800.0
400.0,11.64745202290091,58941.65681984804,800.0
400.0,11.64745202290091,58941.65681984804,800.0
400.0,11.61250202290091,93195.0227834695,2000.0
400.0,11.84846395567791,2650.495280930781,200.0
400.0,11.72963395567791,3749.697212062931,400.0
400.0,11.66672395567791,5303.814449273789,800.0
400.0,11.631773955677911,8386.960821489434,2000.0
400.0,11.84846395567791,5303.814449273789,200.0
400.0,11.72963395567791,7501.39254381836,400.0
400.0,11.66672395567791,10609.042253109214,800.0
400.0,11.631773955677911,16774.815705550507,2000.0
400.0,11.84846395567791,13261.514867029406,200.0
400.0,11.72963395567791,18754.880758993793,400.0
400.0,11.66672395567791,26523.59523408794,800.0
400.0,11.631773955677911,41937.6651717264,2000.0
400.0,11.72963395567791,37510.16139755004,400.0
400.0,11.72963395567791,37510.16139755004,400.0
400.0,11.66672395567791,53047.47322949415,800.0
400.0,11.631773955677911,83875.50917884267,2000.0
400.0,11.66672395567791,106095.08784106045,800.0
400.0,11.66672395567791,106095.08784106045,800.0
400.0,11.66672395567791,106095.08784106045,800.0
400.0,11.631773955677911,167751.10777573774,2000.0
400.0,12.055559353888937,121.92848836078211,200.0
400.0,11.810909353888936,187.87851867048354,400.0
400.0,11.692079353888936,279.0801191091944,800.0
400.0,11.615189353888937,455.60215907996906,2000.0
400.0,12.055559353888937,279.0801191091944,200.0
400.0,11.810909353888936,405.27865987056265,400.0
400.0,11.692079353888936,581.1133102222896,800.0
400.0,11.615189353888937,926.6315629078624,2000.0
400.0,12.055559353888937,730.0777551359072,200.0
400.0,11.810909353888936,1037.1868456065079,400.0
400.0,11.692079353888936,1470.1620357902298,800.0
400.0,11.615189353888937,2327.733835248313,2000.0
400.0,11.810909353888936,2081.510055284611,400.0
400.0,11.810909353888936,2081.510055284611,400.0
400.0,11.692079353888936,2945.3919555869297,800.0
400.0,11.615189353888937,4658.681174146893,2000.0
400.0,11.692079353888936,5893.326052747348,800.0
400.0,11.692079353888936,5893.326052747348,800.0
400.0,11.692079353888936,5893.326052747348,800.0
400.0,11.615189353888937,9318.971180727734,2000.0
400.0,12.057431384997564,279.0801191091944,200.0
400.0,11.812781384997564,405.27865987056265,400.0
400.0,11.693951384997565,581.1133102222896,800.0
400.0,11.617061384997564,926.6315629078624,2000.0
400.0,12.057431384997564,581.1133102222896,200.0
400.0,11.812781384997564,827.6277307826876,400.0
400.0,11.693951384997565,1174.616111676155,800.0
400.0,11.617061384997564,1861.2247608009714,2000.0
400.0,12.057431384997564,1470.1620357902298,200.0
400.0,11.812781384997564,2081.510055284611,400.0
400.0,11.693951384997565,2945.3919555869297,800.0
400.0,11.617061384997564,4658.681174146893,2000.0
400.0,11.812781384997564,4166.611368573546,400.0
400.0,11.812781384997564,4166.611368573546,400.0
400.0,11.693951384997565,5893.326052747348,800.0
400.0,11.617061384997564,9318.971180727734,2000.0
400.0,11.693951384997565,11787.924205098674,800.0
400.0,11.693951384997565,11787.924205098674,800.0
400.0,11.693951384997565,11787.924205098674,800.0
400.0,11.617061384997564,18638.747038141515,2000.0
400.0,12.063278514257206,730.0777551359072,200.0
400.0,11.818628514257206,1037.1868456065079,400.0
400.0,11.699798514257205,1470.1620357902298,800.0
400.0,11.622908514257205,2327.733835248313,2000.0
400.0,12.063278514257206,1470.1620357902298,200.0
400.0,11.818628514257206,2081.510055284611,400.0
400.0,11.699798514257205,2945.3919555869297,800.0
400.0,11.622908514257205,4658.681174146893,2000.0
400.0,12.063278514257206,3682.502330305114,200.0
400.0,11.818628514257206,5208.8036804788,400.0
400.0,11.699798514257205,7367.039163690416,800.0
400.0,11.622908514257205,11648.955370786227,2000.0
400.0,11.818628514257206,10419.046468655753,400.0
400.0,11.818628514257206,10419.046468655753,400.0
400.0,11.699798514257205,14735.096105914039,800.0
400.0,11.622908514257205,23298.554507934787,2000.0
400.0,11.699798514257205,29470.701167008636,800.0
400.0,11.699798514257205,29470.701167008636,800.0
400.0,11.699798514257205,29470.701167008636,800.0
400.0,11.622908514257205,46597.43091572781,2000.0
400.0,12.07384202290091,1470.1620357902298,200.0
400.0,11.82919202290091,2081.510055284611,400.0
400.0,11.710362022900911,2945.3919555869297,800.0
400.0,11.63347202290091,4658.681174146893,2000.0
400.0,12.07384202290091,2945.3919555869297,200.0
400.0,11.82919202290091,4166.611368573546,400.0
400.0,11.710362022900911,5893.326052747348,800.0
400.0,11.63347202290091,9318.971180727734,2000.0
400.0,12.07384202290091,7367.039163690416,200.0
400.0,11.82919202290091,10419.046468655753,400.0
400.0,11.710362022900911,14735.096105914039,800.0
400.0,11.63347202290091,23298.554507934787,2000.0
400.0,11.82919202290091,20838.812677555852,400.0
400.0,11.82919202290091,20838.812677555852,400.0
400.0,11.710362022900911,29470.701167008636,800.0
400.0,11.63347202290091,46597.43091572781,2000.0
400.0,11.710362022900911,58941.65681984804,800.0
400.0,11.710362022900911,58941.65681984804,800.0
400.0,11.710362022900911,58941.65681984804,800.0
400.0,11.63347202290091,93195.0227834695,2000.0
400.0,12.09311395567791,2650.495280930781,200.0
400.0,11.84846395567791,3749.697212062931,400.0
400.0,11.72963395567791,5303.814449273789,800.0
400.0,11.652743955677911,8386.960821489434,2000.0
400.0,12.09311395567791,5303.814449273789,200.0
400.0,11.84846395567791,7501.39254381836,400.0
400.0,11.72963395567791,10609.042253109214,800.0
400.0,11.652743955677911,16774.815705550507,2000.0
400.0,12.09311395567791,13261.514867029406,200.0
400.0,11.84846395567791,18754.880758993793,400.0
400.0,11.72963395567791,26523.59523408794,800.0
400.0,11.652743955677911,41937.6651717264,2000.0
400.0,11.84846395567791,37510.16139755004,400.0
400.0,11.84846395567791,37510.16139755004,400.0
400.0,11.72963395567791,53047.47322949415,800.0
400.0,11.652743955677911,83875.50917884267,2000.0
400.0,11.72963395567791,106095.08784106045,800.0
400.0,11.72963395567791,106095.08784106045,800.0
400.0,11.72963395567791,106095.08784106045,800.0
400.0,11.652743955677911,167751.10777573774,2000.0
400.0,12.789509353888937,121.92848836078211,200.0
400.0,12.181379353888936,187.87851867048354,400.0
400.0,11.873819353888937,279.0801191091944,800.0
400.0,11.692079353888936,455.60215907996906,2000.0
400.0,12.789509353888937,279.0801191091944,200.0
400.0,12.181379353888936,405.27865987056265,400.0
400.0,11.873819353888937,581.1133102222896,800.0
400.0,11.692079353888936,926.6315629078624,2000.0
400.0,12.789509353888937,730.0777551359072,200.0
400.0,12.181379353888936,1037.1868456065079,400.0
400.0,11.873819353888937,1470.1620357902298,800.0
400.0,11.692079353888936,2327.733835248313,2000.0
400.0,12.181379353888936,2081.510055284611,400.0
400.0,12.181379353888936,2081.510055284611,400.0
400.0,11.873819353888937,2945.3919555869297,800.0
400.0,11.692079353888936,4658.681174146893,2000.0
400.0,11.873819353888937,5893.326052747348,800.0
400.0,11.873819353888937,5893.326052747348,800.0
400.0,11.873819353888937,5893.326052747348,800.0
400.0,11.692079353888936,9318.971180727734,2000.0
400.0,12.791381384997564,279.0801191091944,200.0
400.0,12.183251384997565,405.27865987056265,400.0
400.0,11.875691384997564,581.1133102222896,800.0
400.0,11.693951384997565,926.6315629078624,2000.0
400.0,12.791381384997564,581.1133102222896,200.0
400.0,12.183251384997565,827.6277307826876,400.0
400.0,11.875691384997564,1174.616111676155,800.0
400.0,11.693951384997565,1861.2247608009714,2000.0
400.0,12.791381384997564,1470.1620357902298,200.0
400.0,12.183251384997565,2081.510055284611,400.0
400.0,11.875691384997564,2945.3919555869297,800.0
400.0,11.693951384997565,4658.681174146893,2000.0
400.0,12.183251384997565,4166.611368573546,400.0
400.0,12.183251384997565,4166.611368573546,400.0
400.0,11.875691384997564,5893.326052747348,800.0
400.0,11.693951384997565,9318.971180727734,2000.0
400.0,11.875691384997564,11787.924205098674,800.0
400.0,11.875691384997564,11787.924205098674,800.0
400.0,11.875691384997564,11787.924205098674,800.0
400.0,11.693951384997565,18638.747038141515,2000.0
400.0,12.797228514257206,730.0777551359072,200.0
400.0,12.189098514257205,1037.1868456065079,400.0
400.0,11.881538514257205,1470.1620357902298,800.0
400.0,11.699798514257205,2327.733835248313,2000.0
400.0,12.797228514257206,1470.1620357902298,200.0
400.0,12.189098514257205,2081.510055284611,400.0
400.0,11.881538514257205,2945.3919555869297,800.0
400.0,11.699798514257205,4658.681174146893,2000.0
400.0,12.797228514257206,3682.502330305114,200.0
400.0,12.189098514257205,5208.8036804788,400.0
400.0,11.881538514257205,7367.039163690416,800.0
400.0,11.699798514257205,11648.955370786227,2000.0
400.0,12.189098514257205,10419.046468655753,400.0
400.0,12.189098514257205,10419.046468655753,400.0
400.0,11.881538514257205,14735.096105914039,800.0
400.0,11.699798514257205,23298.554507934787,2000.0
400.0,11.881538514257205,29470.701167008636,800.0
400.0,11.881538514257205,29470.701167008636,800.0
400.0,11.881538514257205,29470.701167008636,800.0
400.0,11.699798514257205,46597.43091572781,2000.0
400.0,12.80779202290091,1470.1620357902298,200.0
400.0,12.19966202290091,2081.510055284611,400.0
400.0,11.892102022900911,2945.3919555869297,800.0
400.0,11.710362022900911,4658.681174146893,2000.0
400.0,12.80779202290091,2945.3919555869297,200.0
400.0,12.19966202290091,4166.611368573546,400.0
400.0,11.892102022900911,5893.326052747348,800.0
400.0,11.710362022900911,9318.971180727734,2000.0
400.0,12.80779202290091,7367.039163690416,200.0
400.0,12.19966202290091,10419.046468655753,400.0
400.0,11.892102022900911,14735.096105914039,800.0
400.0,11.710362022900911,23298.554507934787,2000.0
