1,1,800,273,667,0,0.18946764801472019,1.02832079869346,0.5281215390411533,1.6705565484102283E-5,6.998106031210029E-6,1.1984728464237935
2,3,800,349,434,1,0.4397815316547402,0.7947461162187276,0.49012404220913736,1.565126009911112E-5,8.33226536638696E-6,0.03869431266489843
1,2,450,232,468,1,0.6748582082855556,1.3764379344531836,1.2700923428419089,1.284171363191115E-5,8.15990503018789E-6,0.01655614330150656
1,1,850,304,437,1,0.4739089997612862,0.6857403854849169,0.4249504160717086,1.6714118020337907E-5,8.619003580722034E-6,0.013772383190735383
2,3,800,219,446,0,0.4402160491466996,0.7936277568514546,0.34690807685715497,1.568917882103999E-5,8.0074670524732E-6,0.07634950382928962
2,1,850,259,260,0,0.45118225653877114,0.8063348261289139,0.3649874495181887,1.5438287876585787E-5,7.640243008765164E-6,0.09331023847459663
2,1,850,569,392,0,0.4824902433788969,0.6865240553111012,0.31851318284022356,1.5800319324863248E-5,7.47373314653281E-6,1.1569773219329567
1,2,850,259,443,1,0.4744607464138946,0.6888436644522755,0.31437641393450255,1.673030109903125E-5,9.386241430408266E-6,0.010121037692618219
2,3,800,296,511,1,1.2739021034274045,3.7907625849342583,1.339434957276202,1.5804960310871292E-5,1.4767119494898173E-5,0.013366202878852502
1,1,850,257,494,0,0.4664124745534074,0.6857403854849169,0.2330648062910321,1.610958110524377E-5,8.619003580722034E-6,0.01377417162665714
