1,1,800,571,667,0,0.17917118167342944,1.02832079869346,0.4247397120925724,1.786770751675934E-5,7.4870934242262795E-6,1.7880603265013106
2,1,850,569,657,0,0.18085837379868056,0.6956104780376763,0.3721085030520126,1.5800319324863248E-5,7.47373314653281E-6,1.3700239602767506
1,1,800,532,455,0,0.45016232168355397,0.7909341244658156,0.36497571619568986,1.5466184309771025E-5,7.395741163807284E-6,1.7350890666847585
1,2,450,232,468,1,0.6748582082855556,1.3764379344531836,1.2700923428419089,1.284171363191115E-5,8.15990503018789E-6,0.01655614330150656
2,3,800,349,434,1,0.4397815316547402,0.7947461162187276,0.49012404220913736,1.565126009911112E-5,8.33226536638696E-6,0.03869431266489843
1,1,850,257,494,0,0.4664124745534074,0.6857403854849169,0.2330648062910321,1.610958110524377E-5,8.619003580722034E-6,0.01377417162665714
1,1,850,257,436,1,0.4663751301464974,1.018585093929079,0.3256148611076501,1.610244793639765E-5,8.619003580722034E-6,0.05018857726929804
2,1,850,429,449,0,0.45891335445418163,0.6749970622374746,0.32238519806451504,1.5438287876585787E-5,7.375295777577184E-6,0.013355769579019464
2,3,800,347,504,0,0.4415930971088275,0.9006205517973169,0.3088155267655782,1.5010671297612101E-5,8.51801919488427E-6,0.0826766720924426
1,2,850,273,436,1,0.4739089997612862,0.6857403854849169,0.3256148611076501,1.6714118020337907E-5,8.619003580722034E-6,0.013772383190735383
2,3,800,296,511,1,1.2739021034274045,3.7907625849342583,1.339434957276202,1.5804960310871292E-5,1.4767119494898173E-5,0.013366202878852502
