1,1,800,571,667,0,0.17917118167342944,1.02832079869346,0.4247397120925724,1.786770751675934E-5,7.4870934242262795E-6,1.7880603265013106
1,2,450,232,476,1,0.6748582082855556,1.4003703634084446,1.652214599971674,1.2860568092175707E-5,8.266877916893391E-6,0.01655614330150656
8,1,850,124,742,1,1.2547795610810597,0.7554742442066227,1.4882272948636976,1.4745254777825978E-5,8.259002323828308E-6,0.15121713463758507
2,1,850,569,657,0,0.18085837379868056,0.6956104780376763,0.3721085030520126,1.5800319324863248E-5,7.47373314653281E-6,1.3700239602767506
1,1,850,861,783,0,0.45910565784113844,0.8066540566658831,1.349513765596991,1.5171602720158702E-5,8.265433555122116E-6,0.01545292630895209
2,3,850,521,681,1,0.4591916743534641,4.7427074251501615,1.3342024164478752,1.5183457274765262E-5,9.29488036757766E-6,0.016293112252928017
1,2,850,145,784,1,0.45910565784113844,0.8066540566658831,1.349513765596991,1.5171602720158702E-5,1.3117872325490013E-5,0.01545292630895209
2,1,850,634,496,1,0.40903250842943717,0.11589357143693124,0.5283368971818941,1.2712409264505194E-5,7.2913381908800255E-6,0.044402150460702644
2,3,850,461,481,0,0.18085837379868056,1.4248565603538799,0.3721085030520126,1.5800319324863248E-5,7.47373314653281E-6,1.3094600534082823
1,1,800,269,667,1,0.18946764801472019,1.02832079869346,0.36941187879649995,1.786770751675934E-5,7.0210461658535516E-6,1.2533336239976476
1,1,850,599,660,1,0.45910510964005474,0.7583793037413399,1.2387114101484842,1.5342107142009803E-5,7.646811600777972E-6,0.0159864989835301
