1,1,800,571,667,0,0.17917118167342944,1.02832079869346,0.4247397120925724,1.786770751675934E-5,7.4870934242262795E-6,1.7880603265013106
2,1,850,569,657,0,0.18085837379868056,0.6956104780376763,0.3721085030520126,1.5800319324863248E-5,7.47373314653281E-6,1.3700239602767506
1,2,450,232,468,1,0.6748618366541255,1.3758697831498472,1.3304776815991528,1.2925254000231125E-5,8.51359743472664E-6,0.01655614330150656
2,3,800,284,487,1,1.2971273135488826,4.143758590698944,1.339434957276202,1.4749365675236035E-5,8.291487548543664E-6,0.026462102896759016
2,3,850,558,670,1,0.4508168039102311,4.095589193912036,0.39631855311940467,1.519112512433618E-5,7.38608807521376E-6,0.013787870264460537
1,2,750,284,487,1,1.2095377108491863,4.182700713007894,1.339434957276202,1.4749365675236035E-5,8.5113791793053E-6,0.026462102896759016
1,1,850,257,508,0,0.4664124745534074,0.6857403854849169,0.32564343396014095,1.579296174947465E-5,8.619003580722034E-6,0.013800606516446918
8,1,850,349,509,0,0.4679406815449472,0.7062202344541023,0.37238141937288516,1.5710282699968483E-5,7.537555033030412E-6,0.08035132241084003
1,1,850,575,508,1,0.4506799999747888,0.7031124334957084,0.29839557570473807,1.5798249864879967E-5,9.531734088742512E-6,0.015700202734211393
1,2,850,576,472,1,0.4508095532547105,0.75530426810929,0.3932547380136803,1.5574251249271697E-5,9.531734088742512E-6,0.015664408347469346
2,1,850,306,520,0,0.45891335445418163,0.6747714465853052,0.34931220945840563,1.5438287876585787E-5,7.3892473580121545E-6,0.013355769579019464
